tweet,sentiment,product
"301. ""My iPhone's touchscreen is erratic at #TechExhibition. Apple, this is unacceptable! #ErraticTouchscreen""",Negative emotion,Apple
"302. ""Just updated my iPhone's software and now it's freezing at #GadgetSummit. Thanks for the inconvenience, Apple! #FreezingSoftware""",Negative emotion,Apple
"303. ""Apple's customer service at #DigitalTechSummit is terrible. They don't know how to treat their customers! #TerribleService""",Negative emotion,Apple
"304. ""My iPhone's battery drains rapidly at #InnovateTechFair. Apple, this is ridiculous! #RapidBatteryDrain""",Negative emotion,Apple
"305. ""Apple's latest keynote at #TechConvention was a disaster. No new ideas, just rehashed concepts! #DisastrousKeynote""",Negative emotion,Apple
"306. ""My iPhone's software keeps crashing at #InnovationExpo. Apple, why can't you fix these bugs? #SoftwareCrash""",Negative emotion,Apple
"307. ""Just discovered my iPhone's camera lens is scratched at #TechSummit. Apple, your products are too fragile! #ScratchedLens""",Negative emotion,Apple
"308. ""Apple's latest update erased all my data at #DigitalInnovationExpo. Thanks for the data loss, Apple! #DataErasure""",Negative emotion,Apple
"309. ""My iPhone's speaker volume is barely audible at #GadgetConvention. Apple, your quality control is non-existent! #BarelyAudibleVolume""",Negative emotion,Apple
"310. ""Just updated my iPhone's software and now it won't connect to Wi-Fi at #TechExhibition. Thanks for the inconvenience, Apple! #WiFiFailure""",Negative emotion,Apple
"311. ""Apple's customer service at #InnovateTechSummit is appalling. They don't care about their customers at all! #NegligentService""",Negative emotion,Apple
"312. ""My iPhone's battery overheats at #DigitalInnovationConvention. Apple, this is a serious safety hazard! #BatteryOverheat""",Negative emotion,Apple
"313. ""Apple's presence at #TechSummit is laughable. They've lost touch with reality! #OutOfTouch""",Negative emotion,Apple
"314. ""My iPhone's camera keeps crashing at #GadgetConvention. Apple, why can't you get anything right? #CameraFailure""",Negative emotion,Apple
"315. ""Just discovered my iPhone's home button is stuck at #DigitalTechExpo. Apple, your quality control is a joke! #StuckButton""",Negative emotion,Apple
"316. ""Apple's latest update slowed down my iPhone at #InnovationConvention. They're deliberately sabotaging older devices! #SlowDown""",Negative emotion,Apple
"317. ""My iPhone's touchscreen is erratic at #TechExhibition. Apple, this is unacceptable! #ErraticTouchscreen""",Negative emotion,Apple
"318. ""Just updated my iPhone's software and now it's freezing at #GadgetSummit. Thanks for the inconvenience, Apple! #FreezingSoftware""",Negative emotion,Apple
"319. ""Apple's customer service at #DigitalTechSummit is terrible. They don't know how to treat their customers! #TerribleService""",Negative emotion,Apple
"320. ""My iPhone's battery drains rapidly at #InnovateTechFair. Apple, this is ridiculous! #RapidBatteryDrain""",Negative emotion,Apple
"321. ""Apple's latest keynote at #TechConvention was a disaster. No new ideas, just rehashed concepts! #DisastrousKeynote""",Negative emotion,Apple
"322. ""My iPhone's software keeps crashing at #InnovationExpo. Apple, why can't you fix these bugs? #SoftwareCrash""",Negative emotion,Apple
"323. ""Just discovered my iPhone's camera lens is scratched at #TechSummit. Apple, your products are too fragile! #ScratchedLens""",Negative emotion,Apple
"324. ""Apple's latest update erased all my data at #DigitalInnovationExpo. Thanks for the data loss, Apple! #DataErasure""",Negative emotion,Apple
"325. ""My iPhone's speaker volume is barely audible at #GadgetConvention. Apple, your quality control is non-existent! #BarelyAudibleVolume""",Negative emotion,Apple
"326. ""Just updated my iPhone's software and now it won't connect to Wi-Fi at #TechExhibition. Thanks for the inconvenience, Apple! #WiFiFailure""",Negative emotion,Apple
"327. ""Apple's customer service at #InnovateTechSummit is appalling. They don't care about their customers at all! #NegligentService""",Negative emotion,Apple
"328. ""My iPhone's battery overheats at #DigitalInnovationConvention. Apple, this is a serious safety hazard! #BatteryOverheat""",Negative emotion,Apple
"329. ""Apple's presence at #TechSummit is laughable. They've lost touch with reality! #OutOfTouch""",Negative emotion,Apple
"330. ""My iPhone's camera keeps crashing at #GadgetConvention. Apple, why can't you get anything right? #CameraFailure""",Negative emotion,Apple
"331. ""Just discovered my iPhone's home button is stuck at #DigitalTechExpo. Apple, your quality control is a joke! #StuckButton""",Negative emotion,Apple
"332. ""Apple's latest update slowed down my iPhone at #InnovationConvention. They're deliberately sabotaging older devices! #SlowDown""",Negative emotion,Apple
"333. ""My iPhone's touchscreen is erratic at #TechExhibition. Apple, this is unacceptable! #ErraticTouchscreen""",Negative emotion,Apple
"334. ""Just updated my iPhone's software and now it's freezing at #GadgetSummit. Thanks for the inconvenience, Apple! #FreezingSoftware""",Negative emotion,Apple
"335. ""Apple's customer service at #DigitalTechSummit is terrible. They don't know how to treat their customers! #TerribleService""",Negative emotion,Apple
"336. ""My iPhone's battery drains rapidly at #InnovateTechFair. Apple, this is ridiculous! #RapidBatteryDrain""",Negative emotion,Apple
"337. ""Apple's latest keynote at #TechConvention was a disaster. No new ideas, just rehashed concepts! #DisastrousKeynote""",Negative emotion,Apple
"338. ""My iPhone's software keeps crashing at #InnovationExpo. Apple, why can't you fix these bugs? #SoftwareCrash""",Negative emotion,Apple
"339. ""Just discovered my iPhone's camera lens is scratched at #TechSummit. Apple, your products are too fragile! #ScratchedLens""",Negative emotion,Apple
"340. ""Apple's latest update erased all my data at #DigitalInnovationExpo. Thanks for the data loss, Apple! #DataErasure""",Negative emotion,Apple
"341. ""My iPhone's speaker volume is barely audible at #GadgetConvention. Apple, your quality control is non-existent! #BarelyAudibleVolume""",Negative emotion,Apple
"342. ""Just updated my iPhone's software and now it won't connect to Wi-Fi at #TechExhibition. Thanks for the inconvenience, Apple! #WiFiFailure""",Negative emotion,Apple
"343. ""Apple's customer service at #InnovateTechSummit is appalling. They don't care about their customers at all! #NegligentService""",Negative emotion,Apple
"344. ""My iPhone's battery overheats at #DigitalInnovationConvention. Apple, this is a serious safety hazard! #BatteryOverheat""",Negative emotion,Apple
"345. ""Apple's presence at #TechSummit is laughable. They've lost touch with reality! #OutOfTouch""",Negative emotion,Apple
"346. ""My iPhone's camera keeps crashing at #GadgetConvention. Apple, why can't you get anything right? #CameraFailure""",Negative emotion,Apple
"347. ""Just discovered my iPhone's home button is stuck at #DigitalTechExpo. Apple, your quality control is a joke! #StuckButton""",Negative emotion,Apple
"348. ""Apple's latest update slowed down my iPhone at #InnovationConvention. They're deliberately sabotaging older devices! #SlowDown""",Negative emotion,Apple
"349. ""My iPhone's touchscreen is erratic at #TechExhibition. Apple, this is unacceptable! #ErraticTouchscreen""",Negative emotion,Apple
"350. ""Just updated my iPhone's software and now it's freezing at #GadgetSummit. Thanks for the inconvenience, Apple! #FreezingSoftware""",Negative emotion,Apple
"351. ""Apple's customer service at #DigitalTechSummit is terrible. They don't know how to treat their customers! #TerribleService""",Negative emotion,Apple
"352. ""My iPhone's battery drains rapidly at #InnovateTechFair. Apple, this is ridiculous! #RapidBatteryDrain""",Negative emotion,Apple
"353. ""Apple's latest keynote at #TechConvention was a disaster. No new ideas, just rehashed concepts! #DisastrousKeynote""",Negative emotion,Apple
"354. ""My iPhone's software keeps crashing at #InnovationExpo. Apple, why can't you fix these bugs? #SoftwareCrash""",Negative emotion,Apple
"355. ""Just discovered my iPhone's camera lens is scratched at #TechSummit. Apple, your products are too fragile! #ScratchedLens""",Negative emotion,Apple
"356. ""Apple's latest update erased all my data at #DigitalInnovationExpo. Thanks for the data loss, Apple! #DataErasure""",Negative emotion,Apple
"357. ""My iPhone's speaker volume is barely audible at #GadgetConvention. Apple, your quality control is non-existent! #BarelyAudibleVolume""",Negative emotion,Apple
"358. ""Just updated my iPhone's software and now it won't connect to Wi-Fi at #TechExhibition. Thanks for the inconvenience, Apple! #WiFiFailure""",Negative emotion,Apple
"359. ""Apple's customer service at #InnovateTechSummit is appalling. They don't care about their customers at all! #NegligentService""",Negative emotion,Apple
"360. ""My iPhone's battery overheats at #DigitalInnovationConvention. Apple, this is a serious safety hazard! #BatteryOverheat""",Negative emotion,Apple
"361. ""Apple's presence at #TechSummit is laughable. They've lost touch with reality! #OutOfTouch""",Negative emotion,Apple
"362. ""My iPhone's camera keeps crashing at #GadgetConvention. Apple, why can't you get anything right? #CameraFailure""",Negative emotion,Apple
"363. ""Just discovered my iPhone's home button is stuck at #DigitalTechExpo. Apple, your quality control is a joke! #StuckButton""",Negative emotion,Apple
"364. ""Apple's latest update slowed down my iPhone at #InnovationConvention. They're deliberately sabotaging older devices! #SlowDown""",Negative emotion,Apple
"365. ""My iPhone's touchscreen is erratic at #TechExhibition. Apple, this is unacceptable! #ErraticTouchscreen""",Negative emotion,Apple
"366. ""Just updated my iPhone's software and now it's freezing at #GadgetSummit. Thanks for the inconvenience, Apple! #FreezingSoftware""",Negative emotion,Apple
"367. ""Apple's customer service at #DigitalTechSummit is terrible. They don't know how to treat their customers! #TerribleService""",Negative emotion,Apple
"368. ""My iPhone's battery drains rapidly at #InnovateTechFair. Apple, this is ridiculous! #RapidBatteryDrain""",Negative emotion,Apple
"369. ""Apple's latest keynote at #TechConvention was a disaster. No new ideas, just rehashed concepts! #DisastrousKeynote""",Negative emotion,Apple
"370. ""My iPhone's software keeps crashing at #InnovationExpo. Apple, why can't you fix these bugs? #SoftwareCrash""",Negative emotion,Apple
"371. ""Just discovered my iPhone's camera lens is scratched at #TechSummit. Apple, your products are too fragile! #ScratchedLens""",Negative emotion,Apple
"372. ""Apple's latest update erased all my data at #DigitalInnovationExpo. Thanks for the data loss, Apple! #DataErasure""",Negative emotion,Apple
"373. ""My iPhone's speaker volume is barely audible at #GadgetConvention. Apple, your quality control is non-existent! #BarelyAudibleVolume""",Negative emotion,Apple
"374. ""Just updated my iPhone's software and now it won't connect to Wi-Fi at #TechExhibition. Thanks for the inconvenience, Apple! #WiFiFailure""",Negative emotion,Apple
"375. ""Apple's customer service at #InnovateTechSummit is appalling. They don't care about their customers at all! #NegligentService""",Negative emotion,Apple
"376. ""My iPhone's battery overheats at #DigitalInnovationConvention. Apple, this is a serious safety hazard! #BatteryOverheat""",Negative emotion,Apple
"377. ""Apple's presence at #TechSummit is laughable. They've lost touch with reality! #OutOfTouch""",Negative emotion,Apple
"378. ""My iPhone's camera keeps crashing at #GadgetConvention. Apple, why can't you get anything right? #CameraFailure""",Negative emotion,Apple
"379. ""Just discovered my iPhone's home button is stuck at #DigitalTechExpo. Apple, your quality control is a joke! #StuckButton""",Negative emotion,Apple
"380. ""Apple's latest update slowed down my iPhone at #InnovationConvention. They're deliberately sabotaging older devices! #SlowDown""",Negative emotion,Apple
